DATE,CONTRACT_ID,PERSONAL_ID,BRAND,PREFECTURE,JOIN_FLAG,LEAVE_FLAG
2024-01-14,CT05219,CT05219,C,東京都,1,0
2024-01-15,CT02824,CT02824,C,東京都,1,0
2024-01-15,CT00823,CT00823,B,京都府,1,0
2024-01-15,CT00449,CT00449,B,福岡県,1,0
2024-01-15,CT00778,CT00778,C,福岡県,1,0
2024-01-15,CT02862,CT02862,B,愛知県,1,0
2024-01-15,CT04556,CT04556,A,大阪府,1,0
2024-01-15,CT03112,CT03112,A,京都府,1,0
2024-01-15,CT00999,CT00999,B,福岡県,1,0
2024-01-15,CT05982,CT05982,A,東京都,1,0
2024-01-15,CT01504,CT01504,B,京都府,1,0
2024-01-15,CT06689,CT06689,A,京都府,1,0
2024-01-15,CT02404,CT02404,B,東京都,1,0
2024-01-15,CT03813,CT03813,A,北海道,1,0
2024-01-15,CT06190,CT06190,B,愛知県,1,0
2024-01-15,CT01873,CT01873,A,北海道,1,0
2024-01-15,CT06364,CT06364,C,北海道,1,0
2024-01-15,CT03242,CT03242,B,神奈川県,1,0
2024-01-15,CT01391,CT01391,C,京都府,1,0
2024-01-15,CT05203,CT05203,C,大阪府,1,0
2024-01-15,CT03232,CT03232,A,京都府,1,0
2024-01-15,CT01035,CT01035,C,大阪府,1,0
2024-01-15,CT04176,CT04176,B,京都府,1,0
2024-01-15,CT05198,CT05198,B,愛知県,1,0
2024-01-15,CT06425,CT06425,A,北海道,1,0
2024-01-15,CT05265,CT05265,A,愛知県,1,0
2024-01-15,CT05169,CT05169,B,京都府,1,0
2024-01-15,CT00119,CT00119,C,神奈川県,1,0
2024-01-15,CT02993,CT02993,B,北海道,1,0
2024-01-15,CT03073,CT03073,C,京都府,1,0
2024-01-15,CT03840,CT03840,C,大阪府,1,0
2024-01-15,CT00037,CT00037,B,福岡県,1,0
2024-01-15,CT03704,CT03704,A,東京都,1,0
2024-01-15,CT03594,CT03594,A,京都府,1,0
2024-01-15,CT03065,CT03065,A,神奈川県,1,0
2024-01-15,CT06434,CT06434,C,神奈川県,1,0
2024-01-15,CT05083,CT05083,B,愛知県,1,0
2024-01-15,CT06283,CT06283,C,北海道,1,0
2024-01-15,CT05244,CT05244,C,北海道,1,0
2024-01-16,CT06573,CT06573,C,福岡県,1,0
2024-01-16,CT02837,CT02837,B,福岡県,1,0
2024-01-16,CT00568,CT00568,A,京都府,1,0
2024-01-16,CT05068,CT05068,B,福岡県,1,0
2024-01-16,CT06991,CT06991,C,京都府,1,0
2024-01-16,CT01375,CT01375,A,東京都,1,0
2024-01-16,CT02475,CT02475,B,福岡県,1,0
2024-01-16,CT03807,CT03807,A,東京都,1,0
2024-01-16,CT03637,CT03637,A,東京都,1,0
2024-01-16,CT06922,CT06922,B,愛知県,1,0
2024-01-16,CT06161,CT06161,C,東京都,1,0
2024-01-16,CT02714,CT02714,C,北海道,1,0
2024-01-16,CT00911,CT00911,B,福岡県,1,0
2024-01-16,CT03728,CT03728,A,東京都,1,0
2024-01-16,CT04454,CT04454,B,愛知県,1,0
2024-01-16,CT01876,CT01876,A,福岡県,1,0
2024-01-16,CT06622,CT06622,B,北海道,1,0
2024-01-16,CT00544,CT00544,C,東京都,1,0
2024-01-16,CT05174,CT05174,A,神奈川県,1,0
2024-01-16,CT03527,CT03527,B,大阪府,1,0
2024-01-16,CT02455,CT02455,B,大阪府,1,0
2024-01-16,CT06590,CT06590,B,神奈川県,1,0
2024-01-16,CT05845,CT05845,B,愛知県,1,0
2024-01-16,CT05132,CT05132,B,東京都,1,0
2024-01-16,CT05591,CT05591,C,北海道,1,0
2024-01-16,CT00245,CT00245,B,愛知県,1,0
2024-01-16,CT04604,CT04604,A,東京都,1,0
2024-01-16,CT00976,CT00976,C,大阪府,1,0
2024-01-16,CT04155,CT04155,A,大阪府,1,0
2024-01-16,CT04165,CT04165,A,東京都,1,0
2024-01-16,CT02201,CT02201,C,大阪府,1,0
2024-01-16,CT03152,CT03152,C,京都府,1,0
2024-01-16,CT01592,CT01592,A,京都府,1,0
2024-01-16,CT00118,CT00118,C,京都府,1,0
2024-01-16,CT06663,CT06663,A,神奈川県,1,0
2024-01-16,CT02954,CT02954,C,京都府,1,0
2024-01-16,CT03619,CT03619,A,北海道,1,0
2024-01-16,CT01471,CT01471,A,東京都,1,0
2024-01-16,CT06318,CT06318,A,京都府,1,0
2024-01-16,CT06347,CT06347,A,神奈川県,1,0
2024-01-17,CT02895,CT02895,C,大阪府,1,0
2024-01-17,CT05772,CT05772,B,大阪府,1,0
2024-01-17,CT03812,CT03812,C,愛知県,1,0
2024-01-17,CT03774,CT03774,C,大阪府,1,0
2024-01-17,CT06596,CT06596,C,北海道,1,0
2024-01-17,CT04859,CT04859,B,北海道,1,0
2024-01-17,CT06553,CT06553,A,神奈川県,1,0
2024-01-17,CT00549,CT00549,C,大阪府,1,0
2024-01-17,CT00538,CT00538,C,東京都,1,0
2024-01-17,CT03775,CT03775,C,大阪府,1,0
2024-01-17,CT02109,CT02109,B,東京都,1,0
2024-01-17,CT06933,CT06933,A,愛知県,1,0
2024-01-17,CT03876,CT03876,C,愛知県,1,0
2024-01-17,CT03555,CT03555,A,福岡県,1,0
2024-01-17,CT01476,CT01476,A,東京都,1,0
2024-01-17,CT05939,CT05939,A,大阪府,1,0
2024-01-17,CT04032,CT04032,C,北海道,1,0
2024-01-17,CT06771,CT06771,C,愛知県,1,0
2024-01-17,CT06949,CT06949,C,北海道,1,0
2024-01-17,CT01244,CT01244,C,福岡県,1,0
2024-01-17,CT01315,CT01315,B,福岡県,1,0
2024-01-17,CT05910,CT05910,C,福岡県,1,0
2024-01-17,CT02017,CT02017,B,大阪府,1,0
2024-01-17,CT03086,CT03086,C,神奈川県,1,0
2024-01-17,CT06131,CT06131,C,神奈川県,1,0
2024-01-17,CT01008,CT01008,B,北海道,1,0
2024-01-17,CT06427,CT06427,B,京都府,1,0
2024-01-17,CT01386,CT01386,C,北海道,1,0
2024-01-17,CT00339,CT00339,B,東京都,1,0
2024-01-17,CT03026,CT03026,B,大阪府,1,0
2024-01-17,CT03889,CT03889,C,京都府,1,0
2024-01-17,CT03007,CT03007,B,東京都,1,0
2024-01-17,CT03014,CT03014,C,福岡県,1,0
2024-01-17,CT03289,CT03289,B,神奈川県,1,0
2024-01-17,CT05600,CT05600,C,東京都,1,0
2024-01-17,CT03714,CT03714,C,愛知県,1,0
2024-01-17,CT01726,CT01726,B,大阪府,1,0
2024-01-17,CT06435,CT06435,A,北海道,1,0
2024-01-17,CT04293,CT04293,A,神奈川県,1,0
2024-01-17,CT06589,CT06589,A,東京都,1,0
2024-01-17,CT01402,CT01402,B,京都府,1,0
2024-01-17,CT06498,CT06498,B,福岡県,1,0
2024-01-17,CT03978,CT03978,A,愛知県,1,0
2024-01-17,CT01792,CT01792,B,東京都,1,0
2024-01-18,CT00087,CT00087,A,大阪府,1,0
2024-01-18,CT01229,CT01229,B,神奈川県,1,0
2024-01-18,CT06623,CT06623,B,東京都,1,0
2024-01-18,CT03993,CT03993,B,北海道,1,0
2024-01-18,CT02344,CT02344,C,北海道,1,0
2024-01-18,CT01029,CT01029,A,大阪府,1,0
2024-01-18,CT06986,CT06986,A,福岡県,1,0
2024-01-18,CT00124,CT00124,A,京都府,1,0
2024-01-18,CT04008,CT04008,B,愛知県,1,0
2024-01-18,CT03844,CT03844,A,福岡県,1,0
2024-01-18,CT05116,CT05116,B,愛知県,1,0
2024-01-18,CT00412,CT00412,C,大阪府,1,0
2024-01-18,CT06975,CT06975,B,東京都,1,0
2024-01-18,CT05401,CT05401,A,愛知県,1,0
2024-01-18,CT00744,CT00744,B,福岡県,1,0
2024-01-18,CT05527,CT05527,C,大阪府,1,0
2024-01-18,CT06891,CT06891,C,愛知県,1,0
2024-01-18,CT04938,CT04938,B,大阪府,1,0
2024-01-18,CT01422,CT01422,A,愛知県,1,0
2024-01-18,CT06324,CT06324,C,神奈川県,1,0
2024-01-18,CT03186,CT03186,A,福岡県,1,0
2024-01-18,CT01547,CT01547,A,北海道,1,0
2024-01-18,CT03969,CT03969,B,愛知県,1,0
2024-01-18,CT00784,CT00784,A,大阪府,1,0
2024-01-18,CT01606,CT01606,B,神奈川県,1,0
2024-01-18,CT02857,CT02857,C,福岡県,1,0
2024-01-18,CT05837,CT05837,A,愛知県,1,0
2024-01-18,CT00738,CT00738,C,神奈川県,1,0
2024-01-18,CT02840,CT02840,A,愛知県,1,0
2024-01-18,CT00072,CT00072,C,愛知県,1,0
2024-01-18,CT05995,CT05995,A,福岡県,1,0
2024-01-18,CT06519,CT06519,A,神奈川県,1,0
2024-01-18,CT03163,CT03163,C,京都府,1,0
2024-01-18,CT04975,CT04975,B,北海道,1,0
2024-01-18,CT02818,CT02818,C,東京都,1,0
2024-01-18,CT04726,CT04726,A,大阪府,1,0
2024-01-18,CT01009,CT01009,C,東京都,1,0
2024-01-18,CT04047,CT04047,B,東京都,1,0
2024-01-18,CT02128,CT02128,C,北海道,1,0
2024-01-18,CT03961,CT03961,A,大阪府,1,0
2024-01-18,CT06696,CT06696,B,神奈川県,1,0
2024-01-18,CT05899,CT05899,B,京都府,1,0
2024-01-18,CT06691,CT06691,B,東京都,1,0
2024-01-18,CT02611,CT02611,B,福岡県,1,0
2024-01-18,CT00180,CT00180,B,神奈川県,1,0
2024-01-18,CT02584,CT02584,B,福岡県,1,0
2024-01-18,CT06917,CT06917,C,大阪府,1,0
2024-01-18,CT00288,CT00288,C,神奈川県,1,0
2024-01-19,CT06915,CT06915,C,京都府,1,0
2024-01-19,CT02847,CT02847,A,東京都,1,0
2024-01-19,CT01950,CT01950,A,北海道,1,0
2024-01-19,CT05986,CT05986,A,北海道,1,0
2024-01-19,CT01907,CT01907,C,神奈川県,1,0
2024-01-19,CT01940,CT01940,A,東京都,1,0
2024-01-19,CT02836,CT02836,B,大阪府,1,0
2024-01-19,CT06017,CT06017,C,大阪府,1,0
2024-01-19,CT04115,CT04115,C,京都府,1,0
2024-01-19,CT02219,CT02219,C,愛知県,1,0
2024-01-19,CT00340,CT00340,B,愛知県,1,0
2024-01-19,CT06179,CT06179,B,大阪府,1,0
2024-01-19,CT06298,CT06298,C,東京都,1,0
2024-01-19,CT06400,CT06400,C,大阪府,1,0
2024-01-19,CT02136,CT02136,A,京都府,1,0
2024-01-19,CT06918,CT06918,B,京都府,1,0
2024-01-19,CT06020,CT06020,C,神奈川県,1,0
2024-01-19,CT01937,CT01937,C,福岡県,1,0
2024-01-19,CT05134,CT05134,A,福岡県,1,0
2024-01-19,CT00135,CT00135,B,神奈川県,1,0
2024-01-19,CT02429,CT02429,A,大阪府,1,0
2024-01-19,CT05157,CT05157,C,愛知県,1,0
2024-01-19,CT03448,CT03448,A,北海道,1,0
2024-01-19,CT02353,CT02353,A,京都府,1,0
2024-01-19,CT01558,CT01558,B,東京都,1,0
2024-01-19,CT01063,CT01063,A,福岡県,1,0
2024-01-19,CT00818,CT00818,B,北海道,1,0
2024-01-19,CT04539,CT04539,A,大阪府,1,0
2024-01-19,CT00800,CT00800,A,福岡県,1,0
2024-01-19,CT05286,CT05286,C,愛知県,1,0
2024-01-19,CT00137,CT00137,C,東京都,1,0
2024-01-19,CT04824,CT04824,A,愛知県,1,0
2024-01-19,CT03859,CT03859,B,東京都,1,0
2024-01-19,CT04867,CT04867,B,大阪府,1,0
2024-01-19,CT04614,CT04614,C,京都府,1,0
2024-01-19,CT04705,CT04705,C,愛知県,1,0
2024-01-20,CT03136,CT03136,B,愛知県,1,0
2024-01-20,CT00616,CT00616,A,愛知県,1,0
2024-01-20,CT04580,CT04580,B,福岡県,1,0
2024-01-20,CT02398,CT02398,C,大阪府,1,0
2024-01-20,CT05315,CT05315,C,京都府,1,0
2024-01-20,CT06012,CT06012,A,北海道,1,0
2024-01-20,CT01998,CT01998,A,北海道,1,0
2024-01-20,CT01141,CT01141,A,福岡県,1,0
2024-01-20,CT01560,CT01560,A,北海道,1,0
2024-01-20,CT05975,CT05975,B,東京都,1,0
2024-01-20,CT04387,CT04387,A,大阪府,1,0
2024-01-20,CT04926,CT04926,C,東京都,1,0
2024-01-20,CT00685,CT00685,A,大阪府,1,0
2024-01-20,CT03271,CT03271,A,神奈川県,1,0
2024-01-20,CT00159,CT00159,A,東京都,1,0
2024-01-20,CT04640,CT04640,C,福岡県,1,0
2024-01-20,CT04679,CT04679,C,京都府,1,0
2024-01-20,CT01418,CT01418,B,福岡県,1,0
2024-01-20,CT05210,CT05210,A,北海道,1,0
2024-01-20,CT06269,CT06269,C,神奈川県,1,0
2024-01-20,CT03433,CT03433,A,愛知県,1,0
2024-01-20,CT01541,CT01541,B,北海道,1,0
2024-01-20,CT00491,CT00491,A,愛知県,1,0
2024-01-20,CT06555,CT06555,A,福岡県,1,0
2024-01-20,CT01095,CT01095,A,福岡県,1,0
2024-01-20,CT06552,CT06552,A,大阪府,1,0
2024-01-20,CT00104,CT00104,B,大阪府,1,0
2024-01-20,CT03996,CT03996,A,神奈川県,1,0
2024-01-20,CT00237,CT00237,B,愛知県,1,0
2024-01-20,CT01174,CT01174,B,福岡県,1,0
2024-01-20,CT04825,CT04825,B,北海道,1,0
2024-01-20,CT03213,CT03213,C,東京都,1,0
2024-01-20,CT03639,CT03639,A,愛知県,1,0
2024-01-21,CT02286,CT02286,A,神奈川県,1,0
2024-01-21,CT00723,CT00723,C,東京都,1,0
2024-01-21,CT02266,CT02266,A,神奈川県,1,0
2024-01-21,CT05901,CT05901,C,京都府,1,0
2024-01-21,CT06535,CT06535,B,北海道,1,0
2024-01-21,CT00128,CT00128,A,京都府,1,0
2024-01-21,CT04370,CT04370,A,北海道,1,0
2024-01-21,CT00454,CT00454,A,大阪府,1,0
2024-01-21,CT04088,CT04088,A,京都府,1,0
2024-01-21,CT02758,CT02758,B,北海道,1,0
2024-01-21,CT05034,CT05034,B,京都府,1,0
2024-01-21,CT06809,CT06809,C,愛知県,1,0
2024-01-21,CT05557,CT05557,B,京都府,1,0
2024-01-21,CT04617,CT04617,B,大阪府,1,0
2024-01-21,CT04191,CT04191,C,京都府,1,0
2024-01-21,CT04065,CT04065,A,京都府,1,0
2024-01-21,CT02163,CT02163,A,東京都,1,0
2024-01-21,CT01138,CT01138,C,北海道,1,0
2024-01-21,CT05498,CT05498,C,北海道,1,0
2024-01-21,CT03341,CT03341,B,福岡県,1,0
2024-01-21,CT01596,CT01596,B,神奈川県,1,0
2024-01-21,CT02355,CT02355,B,福岡県,1,0
2024-01-21,CT03491,CT03491,A,大阪府,1,0
2024-01-21,CT05674,CT05674,B,神奈川県,1,0
2024-01-21,CT00020,CT00020,A,愛知県,1,0
2024-01-21,CT06695,CT06695,B,神奈川県,1,0
2024-01-21,CT04727,CT04727,B,愛知県,1,0
2024-01-21,CT06563,CT06563,A,大阪府,1,0
2024-01-21,CT02909,CT02909,A,愛知県,1,0
2024-01-21,CT05381,CT05381,A,神奈川県,1,0
2024-01-21,CT04668,CT04668,C,愛知県,1,0
2024-01-21,CT05754,CT05754,C,北海道,1,0
2024-01-21,CT00266,CT00266,B,福岡県,1,0
2024-01-21,CT01117,CT01117,C,福岡県,1,0
2024-01-21,CT00768,CT00768,C,愛知県,1,0
2024-01-21,CT05818,CT05818,C,京都府,1,0
2024-01-21,CT05750,CT05750,B,京都府,1,0
2024-01-21,CT05617,CT05617,B,愛知県,1,0
2024-01-22,CT06524,CT06524,B,北海道,1,0
2024-01-22,CT06195,CT06195,B,神奈川県,1,0
2024-01-22,CT06852,CT06852,C,東京都,1,0
2024-01-22,CT03486,CT03486,B,東京都,1,0
2024-01-22,CT00071,CT00071,C,東京都,1,0
2024-01-22,CT03904,CT03904,A,福岡県,1,0
2024-01-22,CT00709,CT00709,A,神奈川県,1,0
2024-01-22,CT03691,CT03691,C,愛知県,1,0
2024-01-22,CT00675,CT00675,C,北海道,1,0
2024-01-22,CT00343,CT00343,C,神奈川県,1,0
2024-01-22,CT03903,CT03903,B,京都府,1,0
2024-01-22,CT01381,CT01381,A,神奈川県,1,0
2024-01-22,CT06548,CT06548,B,神奈川県,1,0
2024-01-22,CT05456,CT05456,C,神奈川県,1,0
2024-01-22,CT04435,CT04435,B,愛知県,1,0
2024-01-22,CT06251,CT06251,C,京都府,1,0
2024-01-22,CT04697,CT04697,B,神奈川県,1,0
2024-01-22,CT00737,CT00737,C,北海道,1,0
2024-01-22,CT03914,CT03914,A,神奈川県,1,0
2024-01-22,CT00594,CT00594,C,京都府,1,0
2024-01-22,CT01474,CT01474,C,北海道,1,0
2024-01-22,CT03471,CT03471,C,京都府,1,0
2024-01-22,CT01207,CT01207,C,北海道,1,0
2024-01-22,CT06549,CT06549,B,北海道,1,0
2024-01-22,CT01166,CT01166,B,福岡県,1,0
2024-01-22,CT05252,CT05252,C,神奈川県,1,0
2024-01-22,CT06102,CT06102,A,北海道,1,0
2024-01-22,CT00565,CT00565,A,東京都,1,0
2024-01-22,CT02234,CT02234,B,京都府,1,0
2024-01-22,CT04923,CT04923,B,北海道,1,0
2024-01-22,CT00767,CT00767,B,福岡県,1,0
2024-01-22,CT06138,CT06138,B,京都府,1,0
2024-01-22,CT03362,CT03362,B,大阪府,1,0
2024-01-22,CT01929,CT01929,B,京都府,1,0
2024-01-22,CT04101,CT04101,B,福岡県,1,0
2024-01-22,CT02871,CT02871,B,愛知県,1,0
2024-01-22,CT04947,CT04947,A,京都府,1,0
2024-01-22,CT05045,CT05045,B,神奈川県,1,0
2024-01-22,CT03354,CT03354,B,京都府,1,0
2024-01-22,CT03305,CT03305,A,福岡県,1,0
2024-01-22,CT03935,CT03935,B,福岡県,1,0
2024-01-22,CT01151,CT01151,C,東京都,1,0
2024-01-22,CT01442,CT01442,B,愛知県,1,0
2024-01-22,CT02441,CT02441,A,福岡県,1,0
2024-01-22,CT01255,CT01255,C,京都府,1,0
2024-01-22,CT03191,CT03191,C,北海道,1,0
2024-01-22,CT05740,CT05740,A,大阪府,1,0
2024-01-22,CT02080,CT02080,A,福岡県,1,0
2024-01-22,CT05918,CT05918,A,愛知県,1,0
2024-01-22,CT05707,CT05707,A,愛知県,1,0
2024-01-23,CT01389,CT01389,A,大阪府,1,0
2024-01-23,CT04140,CT04140,C,愛知県,1,0
2024-01-23,CT03367,CT03367,C,大阪府,1,0
2024-01-23,CT00967,CT00967,C,神奈川県,1,0
2024-01-23,CT01714,CT01714,B,福岡県,1,0
2024-01-23,CT01813,CT01813,C,愛知県,1,0
2024-01-23,CT03735,CT03735,A,神奈川県,1,0
2024-01-23,CT02575,CT02575,B,神奈川県,1,0
2024-01-23,CT05613,CT05613,A,北海道,1,0
2024-01-23,CT05379,CT05379,B,神奈川県,1,0
2024-01-23,CT01158,CT01158,A,大阪府,1,0
2024-01-23,CT01574,CT01574,A,愛知県,1,0
2024-01-23,CT06788,CT06788,B,神奈川県,1,0
2024-01-23,CT03546,CT03546,C,北海道,1,0
2024-01-23,CT03015,CT03015,A,愛知県,1,0
2024-01-23,CT03510,CT03510,C,大阪府,1,0
2024-01-23,CT01953,CT01953,B,京都府,1,0
2024-01-23,CT02827,CT02827,C,東京都,1,0
2024-01-23,CT04368,CT04368,B,北海道,1,0
2024-01-23,CT02724,CT02724,C,神奈川県,1,0
2024-01-23,CT06227,CT06227,B,福岡県,1,0
2024-01-23,CT01633,CT01633,C,北海道,1,0
2024-01-23,CT05990,CT05990,A,京都府,1,0
2024-01-23,CT03070,CT03070,C,北海道,1,0
2024-01-23,CT01424,CT01424,B,神奈川県,1,0
2024-01-23,CT02310,CT02310,A,神奈川県,1,0
2024-01-23,CT06015,CT06015,C,福岡県,1,0
2024-01-23,CT04306,CT04306,C,大阪府,1,0
2024-01-23,CT04683,CT04683,C,福岡県,1,0
2024-01-23,CT00388,CT00388,A,愛知県,1,0
2024-01-23,CT00948,CT00948,C,東京都,1,0
2024-01-23,CT01543,CT01543,A,北海道,1,0
2024-01-23,CT04906,CT04906,A,大阪府,1,0
2024-01-23,CT02251,CT02251,C,大阪府,1,0
2024-01-24,CT00403,CT00403,C,愛知県,1,0
2024-01-24,CT02107,CT02107,A,福岡県,1,0
2024-01-24,CT02679,CT02679,C,大阪府,1,0
2024-01-24,CT06564,CT06564,A,東京都,1,0
2024-01-24,CT03266,CT03266,C,北海道,1,0
2024-01-24,CT03308,CT03308,C,北海道,1,0
2024-01-24,CT00649,CT00649,A,北海道,1,0
2024-01-24,CT00006,CT00006,A,東京都,1,0
2024-01-24,CT06244,CT06244,A,大阪府,1,0
2024-01-24,CT04844,CT04844,B,大阪府,1,0
2024-01-24,CT04635,CT04635,A,神奈川県,1,0
2024-01-24,CT02863,CT02863,C,北海道,1,0
2024-01-24,CT05612,CT05612,A,東京都,1,0
2024-01-24,CT01777,CT01777,C,神奈川県,1,0
2024-01-24,CT04132,CT04132,A,東京都,1,0
2024-01-24,CT05199,CT05199,A,大阪府,1,0
2024-01-24,CT00049,CT00049,C,愛知県,1,0
2024-01-24,CT02416,CT02416,C,京都府,1,0
2024-01-24,CT03463,CT03463,C,愛知県,1,0
2024-01-24,CT01912,CT01912,C,愛知県,1,0
2024-01-24,CT01514,CT01514,B,東京都,1,0
2024-01-24,CT03466,CT03466,C,愛知県,1,0
2024-01-24,CT06495,CT06495,B,福岡県,1,0
2024-01-24,CT06231,CT06231,A,北海道,1,0
2024-01-24,CT06089,CT06089,B,大阪府,1,0
2024-01-24,CT00214,CT00214,C,神奈川県,1,0
2024-01-24,CT00831,CT00831,C,京都府,1,0
2024-01-24,CT01818,CT01818,C,東京都,1,0
2024-01-24,CT03426,CT03426,A,神奈川県,1,0
2024-01-24,CT03762,CT03762,B,大阪府,1,0
2024-01-24,CT03982,CT03982,C,東京都,1,0
2024-01-24,CT02582,CT02582,B,東京都,1,0
2024-01-25,CT02294,CT02294,A,愛知県,1,0
2024-01-25,CT01125,CT01125,C,福岡県,1,0
2024-01-25,CT05525,CT05525,B,神奈川県,1,0
2024-01-25,CT06830,CT06830,C,北海道,1,0
2024-01-25,CT05481,CT05481,C,東京都,1,0
2024-01-25,CT05460,CT05460,C,大阪府,1,0
2024-01-25,CT00667,CT00667,A,神奈川県,1,0
2024-01-25,CT03155,CT03155,C,東京都,1,0
2024-01-25,CT06492,CT06492,A,北海道,1,0
2024-01-25,CT01299,CT01299,C,福岡県,1,0
2024-01-25,CT04269,CT04269,A,東京都,1,0
2024-01-25,CT05856,CT05856,A,神奈川県,1,0
2024-01-25,CT03805,CT03805,C,愛知県,1,0
2024-01-25,CT00855,CT00855,A,大阪府,1,0
2024-01-25,CT02343,CT02343,B,東京都,1,0
2024-01-25,CT04971,CT04971,C,東京都,1,0
2024-01-25,CT04051,CT04051,A,神奈川県,1,0
2024-01-25,CT02401,CT02401,C,京都府,1,0
2024-01-25,CT03815,CT03815,B,愛知県,1,0
2024-01-25,CT03120,CT03120,C,大阪府,1,0
2024-01-25,CT02891,CT02891,A,神奈川県,1,0
2024-01-25,CT01799,CT01799,C,京都府,1,0
2024-01-25,CT01227,CT01227,B,愛知県,1,0
2024-01-25,CT03394,CT03394,B,東京都,1,0
2024-01-25,CT04662,CT04662,C,北海道,1,0
2024-01-25,CT01335,CT01335,A,北海道,1,0
2024-01-25,CT01589,CT01589,C,北海道,1,0
2024-01-25,CT06272,CT06272,C,大阪府,1,0
2024-01-25,CT06613,CT06613,A,大阪府,1,0
2024-01-25,CT06305,CT06305,B,東京都,1,0
2024-01-25,CT02680,CT02680,C,愛知県,1,0
2024-01-25,CT00968,CT00968,B,北海道,1,0
2024-01-25,CT06129,CT06129,B,北海道,1,0
2024-01-25,CT04257,CT04257,C,愛知県,1,0
2024-01-25,CT03459,CT03459,B,北海道,1,0
2024-01-25,CT03125,CT03125,C,神奈川県,1,0
2024-01-25,CT01570,CT01570,B,大阪府,1,0
2024-01-25,CT00561,CT00561,B,愛知県,1,0
2024-01-25,CT03240,CT03240,B,愛知県,1,0
2024-01-25,CT00566,CT00566,A,愛知県,1,0
2024-01-25,CT04146,CT04146,B,東京都,1,0
2024-01-25,CT00094,CT00094,B,大阪府,1,0
2024-01-25,CT04466,CT04466,B,東京都,1,0
2024-01-25,CT04748,CT04748,C,京都府,1,0
2024-01-26,CT05898,CT05898,B,北海道,1,0
2024-01-26,CT06148,CT06148,B,大阪府,1,0
2024-01-26,CT01629,CT01629,C,北海道,1,0
2024-01-26,CT04541,CT04541,C,愛知県,1,0
2024-01-26,CT05749,CT05749,C,北海道,1,0
2024-01-26,CT06881,CT06881,C,東京都,1,0
2024-01-26,CT00514,CT00514,B,北海道,1,0
2024-01-26,CT05914,CT05914,B,愛知県,1,0
2024-01-26,CT00942,CT00942,C,愛知県,1,0
2024-01-26,CT05708,CT05708,B,北海道,1,0
2024-01-26,CT05919,CT05919,B,大阪府,1,0
2024-01-26,CT01615,CT01615,A,京都府,1,0
2024-01-26,CT00430,CT00430,B,福岡県,1,0
2024-01-26,CT05679,CT05679,A,神奈川県,1,0
2024-01-26,CT05159,CT05159,C,神奈川県,1,0
2024-01-26,CT02645,CT02645,A,福岡県,1,0
2024-01-26,CT04463,CT04463,B,京都府,1,0
2024-01-26,CT02464,CT02464,C,北海道,1,0
2024-01-26,CT02943,CT02943,B,大阪府,1,0
2024-01-26,CT01214,CT01214,A,東京都,1,0
2024-01-26,CT03572,CT03572,B,北海道,1,0
2024-01-26,CT01614,CT01614,C,京都府,1,0
2024-01-26,CT01749,CT01749,B,北海道,1,0
2024-01-26,CT02200,CT02200,A,愛知県,1,0
2024-01-26,CT03705,CT03705,B,愛知県,1,0
2024-01-26,CT02190,CT02190,C,大阪府,1,0
2024-01-26,CT02819,CT02819,A,愛知県,1,0
2024-01-26,CT04965,CT04965,B,愛知県,1,0
2024-01-26,CT06216,CT06216,C,神奈川県,1,0
2024-01-26,CT04768,CT04768,C,福岡県,1,0
2024-01-26,CT03168,CT03168,A,北海道,1,0
2024-01-26,CT00446,CT00446,C,福岡県,1,0
2024-01-26,CT01975,CT01975,A,神奈川県,1,0
2024-01-26,CT05038,CT05038,B,愛知県,1,0
2024-01-26,CT03698,CT03698,A,東京都,1,0
2024-01-26,CT01502,CT01502,A,大阪府,1,0
2024-01-26,CT03549,CT03549,C,愛知県,1,0
2024-01-26,CT06060,CT06060,B,愛知県,1,0
2024-01-26,CT01766,CT01766,A,北海道,1,0
2024-01-26,CT04405,CT04405,B,東京都,1,0
2024-01-26,CT00686,CT00686,B,福岡県,1,0
2024-01-26,CT05330,CT05330,C,愛知県,1,0
2024-01-26,CT00717,CT00717,A,神奈川県,1,0
2024-01-26,CT01769,CT01769,B,東京都,1,0
2024-01-26,CT04344,CT04344,B,東京都,1,0
2024-01-27,CT04930,CT04930,A,愛知県,1,0
2024-01-27,CT06360,CT06360,A,愛知県,1,0
2024-01-27,CT06274,CT06274,C,神奈川県,1,0
2024-01-27,CT02371,CT02371,C,愛知県,1,0
2024-01-27,CT03189,CT03189,B,北海道,1,0
2024-01-27,CT01934,CT01934,C,愛知県,1,0
2024-01-27,CT01752,CT01752,A,愛知県,1,0
2024-01-27,CT06692,CT06692,A,大阪府,1,0
2024-01-27,CT04769,CT04769,A,福岡県,1,0
2024-01-27,CT00283,CT00283,C,大阪府,1,0
2024-01-27,CT06199,CT06199,C,神奈川県,1,0
2024-01-27,CT01724,CT01724,B,大阪府,1,0
2024-01-27,CT05647,CT05647,B,北海道,1,0
2024-01-27,CT04771,CT04771,C,愛知県,1,0
2024-01-27,CT01669,CT01669,B,京都府,1,0
2024-01-27,CT00633,CT00633,A,大阪府,1,0
2024-01-27,CT06104,CT06104,B,京都府,1,0
2024-01-27,CT00707,CT00707,B,京都府,1,0
2024-01-27,CT00384,CT00384,B,北海道,1,0
2024-01-27,CT00166,CT00166,A,北海道,1,0
